,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
203,Uganda,UGA,43.991,44.568,45.156,45.748,46.332,46.891,47.407,47.865,48.258,48.578,48.827,49.01,49.142,49.236,49.301,49.347,49.384,49.412,49.426,49.419,49.374,49.272,49.096,48.842,48.512,48.104,47.625,47.097,46.549,46.012,45.509,45.058,44.676,44.388,44.223,44.22,44.415,44.811,45.397,46.16,47.077,48.12,49.242,50.394,51.538,52.64,53.681,54.66,55.574,56.409,57.153,57.796,58.347,58.819,59.224,59.575,59.889
204,Ukraine,UKR,68.29953659,68.76385366,69.14609756,69.45770732,69.70821951,69.90563415,70.05653659,70.16112195,70.22307317,70.24756098,70.23521951,70.18263415,70.09085366,69.96292683,69.80885366,69.63463415,69.44617073,69.25343902,69.07090244,68.91512195,68.81782927,68.81082927,68.9012439,69.0774878,69.31734146,69.57478049,69.7912439,70.49512195,70.49756098,70.53902439,70.13658537,68.87804878,69.06829268,68.47560976,67.83853659,67.13707317,66.88780488,67.29536585,67.98878049,68.21341463,67.8595122,68.28707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,71.1895122,71.47634146
205,United Arab Emirates,ARE,52.265,53.312,54.349,55.375,56.385,57.374,58.33,59.248,60.12,60.945,61.721,62.451,63.143,63.802,64.433,65.037,65.617,66.171,66.701,67.209,67.696,68.163,68.611,69.04,69.452,69.845,70.219,70.575,70.913,71.234,71.541,71.837,72.122,72.401,72.674,72.943,73.21,73.473,73.732,73.987,74.239,74.487,74.73,74.968,75.2,75.422,75.632,75.828,76.012,76.183,76.344,76.498,76.648,76.798,76.948,77.101,77.256
206,United Kingdom,GBR,71.12682927,70.87804878,70.92682927,70.82682927,71.62439024,71.62439024,71.57317073,72.12439024,71.72439024,71.72195122,71.97317073,72.27317073,72.12439024,72.32439024,72.52439024,72.72439024,72.77560976,73.22439024,73.17560976,73.27560976,73.67560976,74.02682927,74.17804878,74.37804878,74.77804878,74.62926829,74.92926829,75.2804878,75.3804878,75.58292683,75.8804878,76.08292683,76.43414634,76.38536585,76.88536585,76.83658537,77.08780488,77.21097561,77.1902439,77.3902439,77.74146341,77.99268293,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,80.90487805,81.00487805,81.30487805,80.95609756,80.95609756
207,United States,USA,69.77073171,70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.6097561,74.0097561,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.61707317,75.4195122,75.6195122,75.62195122,76.02682927,76.42926829,76.5804878,76.58292683,76.63658537,76.83658537,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.6902439
208,Uruguay,URY,67.782,68.006,68.197,68.347,68.454,68.521,68.554,68.568,68.576,68.589,68.617,68.664,68.732,68.823,68.939,69.087,69.269,69.482,69.721,69.981,70.255,70.535,70.814,71.085,71.343,71.584,71.805,72.009,72.203,72.388,72.571,72.758,72.954,73.161,73.381,73.613,73.854,74.098,74.341,74.577,74.805,75.022,75.229,75.427,75.614,75.792,75.961,76.124,76.282,76.436,76.588,76.739,76.89,77.04,77.19,77.341,77.493
209,Uzbekistan,UZB,58.835,59.21,59.588,59.968,60.347,60.721,61.087,61.441,61.778,62.097,62.391,62.659,62.902,63.125,63.331,63.53,63.728,63.934,64.152,64.384,64.637,64.913,65.206,65.504,65.795,66.058,66.269,66.415,66.495,66.512,66.481,66.424,66.368,66.336,66.343,66.396,66.494,66.626,66.782,66.959,67.154,67.366,67.594,67.837,68.094,68.367,68.663,68.982,69.319,69.665,70.005,70.322,70.604,70.844,71.039,71.192,71.314
210,Vanuatu,VUT,46.441,47.044,47.648,48.251,48.853,49.452,50.047,50.635,51.217,51.795,52.369,52.943,53.52,54.101,54.688,55.283,55.89,56.506,57.125,57.743,58.348,58.929,59.477,59.989,60.467,60.916,61.346,61.768,62.194,62.628,63.072,63.527,63.986,64.444,64.897,65.345,65.784,66.214,66.634,67.043,67.438,67.82,68.189,68.545,68.889,69.221,69.541,69.852,70.152,70.442,70.721,70.988,71.241,71.481,71.709,71.925,72.133
211,"Venezuela, RB",VEN,59.253,59.829,60.395,60.948,61.488,62.017,62.539,63.056,63.57,64.076,64.569,65.041,65.485,65.899,66.279,66.63,66.956,67.265,67.56,67.844,68.114,68.365,68.593,68.795,68.975,69.133,69.274,69.403,69.529,69.659,69.804,69.971,70.165,70.384,70.628,70.893,71.176,71.465,71.752,72.027,72.281,72.507,72.704,72.872,73.015,73.134,73.235,73.327,73.419,73.516,73.625,73.748,73.885,74.035,74.196,74.367,74.545
212,Vietnam,VNM,59.041,59.722,60.391,61.024,61.585,61.968,62.042,61.773,61.192,60.391,59.571,58.989,58.835,59.214,60.123,61.458,63.021,64.559,65.871,66.877,67.553,67.953,68.214,68.45,68.699,68.982,69.3,69.626,69.94,70.242,70.536,70.826,71.113,71.399,71.685,71.968,72.248,72.519,72.781,73.03,73.265,73.487,73.695,73.893,74.082,74.263,74.438,74.609,74.777,74.946,75.117,75.294,75.476,75.663,75.855,76.052,76.253
213,Virgin Islands (U.S.),VIR,66.22485366,66.48797561,66.74109756,66.99621951,67.26036585,67.5405122,67.83512195,68.13819512,68.44273171,68.74821951,69.05119512,69.35114634,69.64660976,69.93558537,70.21758537,70.49007317,70.75053659,70.99992683,71.2392439,71.47097561,71.70012195,71.93070732,72.1662439,72.4102439,72.66221951,72.92217073,73.18704878,73.45385366,73.71758537,73.9782439,74.23585366,74.49195122,74.74704878,75.00265854,75.25729268,75.50992683,75.75902439,76.00253659,76.23697561,76.46185366,76.6195122,77.67317073,77.62195122,77.57317073,77.87317073,77.42195122,78.47560976,76.86097561,77.26341463,77.61463415,77.96585366,78.41707317,78.66829268,78.86829268,78.96829268,79.16829268,79.26829268
214,West Bank and Gaza,PSE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.084,68.425,68.748,69.057,69.355,69.642,69.912,70.162,70.387,70.592,70.778,70.95,71.115,71.277,71.44,71.605,71.773,71.942,72.11,72.277,72.444,72.613,72.783,72.954,73.126,73.299,73.473
215,"Yemen, Rep.",YEM,34.361,34.471,34.739,35.187,35.815,36.597,37.488,38.427,39.366,40.28,41.161,42.017,42.878,43.763,44.676,45.62,46.597,47.599,48.614,49.63,50.636,51.621,52.577,53.489,54.346,55.133,55.837,56.46,57.004,57.475,57.877,58.22,58.519,58.787,59.036,59.275,59.504,59.724,59.939,60.155,60.382,60.631,60.903,61.2,61.52,61.857,62.205,62.552,62.888,63.208,63.508,63.786,64.046,64.291,64.523,64.743,64.953
216,Zambia,ZMB,45.124,45.502,45.869,46.225,46.574,46.929,47.302,47.701,48.127,48.575,49.039,49.51,49.971,50.401,50.78,51.089,51.317,51.456,51.501,51.442,51.265,50.957,50.525,49.986,49.359,48.661,47.913,47.142,46.379,45.658,45.003,44.431,43.948,43.564,43.297,43.166,43.183,43.346,43.653,44.104,44.702,45.448,46.33,47.33,48.432,49.63,50.929,52.313,53.749,55.194,56.588,57.872,59.011,59.982,60.775,61.397,61.874
217,Zimbabwe,ZWE,51.565,51.938,52.3,52.651,52.993,53.325,53.648,53.965,54.28,54.597,54.92,55.25,55.592,55.948,56.324,56.733,57.194,57.708,58.259,58.828,59.39,59.921,60.386,60.746,60.965,60.999,60.816,60.411,59.794,58.971,57.944,56.72,55.337,53.854,52.329,50.811,49.34,47.955,46.705,45.647,44.841,44.326,44.109,44.188,44.571,45.282,46.344,47.719,49.337,51.122,52.975,54.8,56.516,58.053,59.36,60.398,61.163
